Campaign Name,Campaign ID,Ad Group Name,By Day,Age,Gender,Cost,CPM,CPC,CTR,Impressions,Clicks,Conversions,Cost per Conversion,Currency
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/23/2026,65+,Female,6.6,11.64,0.44,2.7,567,15,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/10/2026,45-54,Male,25.41,8.45,0.33,2.56,3007,77,1,25.41,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/27/2026,55-64,Male,6.58,8.96,0.47,1.95,734,14,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/26/2026,55-64,Male,12.32,6.87,0.44,1.59,1793,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/14/2026,55-64,Male,6.08,3.6,0.32,1.1,1689,19,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/06/2026,45-54,Female,11.2,5.2,0.4,1.31,2152,28,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/11/2026,55-64,Male,13.3,6.85,0.38,1.83,1941,35,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/26/2026,35-44,Male,16.8,11.56,0.4,2.87,1453,42,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/13/2026,18-24,Male,31.6,7.64,0.4,1.9,4135,79,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/12/2026,35-44,Male,13.5,8.05,0.5,1.63,1676,27,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/04/2026,65+,Female,10.81,10.03,0.47,2.09,1078,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/06/2026,55-64,Male,11.7,5.11,0.39,1.32,2291,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/04/2026,35-44,Male,14.06,8.31,0.37,2.25,1692,38,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/01/2026,45-54,Female,24.2,6.16,0.44,1.4,3926,55,1,24.2,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/11/2026,45-54,Female,20.16,7.34,0.42,1.75,2746,48,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/27/2026,18-24,Female,43.4,9.42,0.7,1.34,4607,62,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/04/2026,45-54,Female,7.4,4.93,0.37,1.35,1502,20,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/04/2026,25-34,Male,21.17,4.36,0.29,1.51,4860,73,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/08/2026,18-24,Female,9.3,5.66,0.31,1.82,1643,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/28/2026,65+,Male,13.94,6.54,0.41,1.61,2133,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/05/2026,25-34,Male,32.94,5.69,0.54,1.05,5786,61,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/27/2026,45-54,Female,22.54,6.04,0.46,1.31,3733,49,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/14/2026,45-54,Male,9.03,9.94,0.43,2.26,908,21,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/05/2026,45-54,Female,35.7,7.79,0.7,1.11,4581,51,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/10/2026,18-24,Male,26.91,6.51,0.69,0.95,4135,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/03/2026,35-44,Male,21.12,4.91,0.66,0.74,4302,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/24/2026,25-34,Female,61.5,12.35,0.5,2.48,4978,123,1,61.5,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/04/2026,25-34,Male,10.23,6.14,0.31,1.98,1665,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/24/2026,65+,Male,8.5,4.69,0.5,0.93,1811,17,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/13/2026,18-24,Female,12.9,6.15,0.43,1.45,2098,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/16/2026,35-44,Male,18.0,4.4,0.3,1.46,4087,60,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/14/2026,35-44,Male,20.77,3.63,0.31,1.18,5716,67,1,20.77,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/07/2026,25-34,Male,15.3,10.82,0.45,2.43,1414,34,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/18/2026,25-34,Female,24.65,5.86,0.29,2.01,4207,85,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/20/2026,45-54,Female,9.45,6.67,0.35,1.88,1416,27,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/14/2026,25-34,Female,19.72,3.73,0.29,1.28,5293,68,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/12/2026,35-44,Female,13.68,7.79,0.38,2.02,1757,36,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/14/2026,55-64,Female,12.18,4.14,0.42,0.98,2939,29,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/29/2026,65+,Female,11.47,8.08,0.37,2.18,1420,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/19/2026,55-64,Male,15.6,7.18,0.39,1.84,2173,40,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/01/2026,55-64,Female,14.72,11.09,0.46,2.4,1327,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/21/2026,35-44,Male,18.86,4.59,0.41,1.13,4106,46,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/06/2026,55-64,Female,23.68,6.27,0.64,0.98,3776,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/21/2026,55-64,Male,17.86,6.1,0.38,1.62,2930,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/24/2026,25-34,Female,39.6,7.6,0.44,1.72,5210,90,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/02/2026,25-34,Male,32.3,5.66,0.38,1.48,5705,85,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/27/2026,55-64,Female,15.05,8.4,0.35,2.4,1791,43,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/17/2026,18-24,Female,6.82,7.13,0.31,2.35,957,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/01/2026,25-34,Male,39.48,8.65,0.47,1.85,4564,84,1,39.48,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/27/2026,55-64,Female,22.44,7.92,0.44,1.8,2834,51,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/24/2026,35-44,Male,42.9,6.61,0.3,2.21,6486,143,2,21.45,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/08/2026,35-44,Male,16.65,6.6,0.45,1.48,2521,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/11/2026,55-64,Male,26.24,5.92,0.64,0.93,4432,41,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/25/2026,65+,Female,8.64,5.37,0.54,1.01,1608,16,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/07/2026,55-64,Female,9.66,12.88,0.46,2.79,750,21,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/29/2026,25-34,Female,26.52,7.09,0.34,2.09,3740,78,1,26.52,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/22/2026,35-44,Female,31.28,6.42,0.34,1.89,4873,92,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/31/2026,55-64,Male,25.38,10.16,0.47,2.18,2497,54,1,25.38,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/24/2026,35-44,Female,26.91,5.83,0.39,1.5,4613,69,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/29/2026,25-34,Female,13.65,5.85,0.35,1.66,2334,39,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/15/2026,65+,Female,4.68,5.08,0.36,1.39,922,13,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/27/2026,35-44,Female,28.38,3.93,0.43,0.92,7227,66,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/18/2026,18-24,Female,18.24,5.63,0.32,1.76,3241,57,1,18.24,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/31/2026,18-24,Male,45.65,7.34,0.55,1.33,6223,83,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/11/2026,55-64,Male,7.44,4.18,0.31,1.33,1778,24,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/18/2026,35-44,Female,13.26,10.54,0.39,2.69,1258,34,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/05/2026,55-64,Female,8.8,6.15,0.44,1.43,1430,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/04/2026,65+,Female,8.28,4.71,0.46,1.03,1759,18,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,35-44,Male,23.46,9.65,0.46,2.09,2430,51,1,23.46,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/02/2026,55-64,Female,10.8,9.85,0.45,2.19,1096,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/14/2026,65+,Male,17.02,5.53,0.46,1.19,3079,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/03/2026,18-24,Female,16.92,7.72,0.47,1.64,2193,36,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/08/2026,18-24,Female,15.95,3.75,0.29,1.31,4250,55,1,15.95,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/24/2026,65+,Female,17.02,7.35,0.37,1.99,2315,46,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/13/2026,45-54,Female,7.5,5.9,0.3,1.97,1271,25,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/30/2026,45-54,Male,30.68,5.85,0.52,1.13,5245,59,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/01/2026,55-64,Male,21.12,4.95,0.33,1.49,4266,64,1,21.12,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/11/2026,18-24,Female,10.5,5.19,0.35,1.49,2023,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/06/2026,45-54,Male,21.96,6.34,0.36,1.76,3463,61,1,21.96,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/21/2026,55-64,Male,12.92 EUR,8.1,0.34,2.38,1596,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/01/2026,25-34,Male,10.44,7.74,0.36,2.14,1348,29,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/11/2026,35-44,Female,8.14,6.01,0.37,1.61,1354,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/25/2026,25-34,Male,34.44,6.66,0.42,1.59,5171,82,1,34.44,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/10/2026,18-24,Female,7.2,4.14,0.36,1.14,1738,20,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/01/2026,35-44,Male,9.3,3.77,0.31,1.23,2469,30,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/13/2026,18-24,Female,15.2,5.17,0.4,1.3,2941,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/12/2026,55-64,Female,8.4,4.05,0.3,1.34,2074,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/19/2026,55-64,Female,7.79,11.8,0.41,2.9,660,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/19/2026,25-34,Male,18.04,2.62,0.41,0.64,6898,44,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/30/2026,25-34,Male,26.23,4.12,0.43,0.97,6360,61,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/27/2026,25-34,Female,39.9,8.72,0.38,2.29,4578,105,1,39.9,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/07/2026,18-24,Female,26.5,4.76,0.53,0.89,5572,50,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/25/2026,25-34,Female,17.39,5.27,0.37,1.42,3297,47,1,17.39,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/20/2026,35-44,Male,9.18,3.49,0.34,1.01,2631,27,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/12/2026,18-24,Male,10.56,4.51,0.33,1.38,2339,32,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/10/2026,35-44,Female,25.2,6.38,0.4,1.59,3949,63,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/15/2026,65+,Female,10.81,6.12,0.47,1.31,1766,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/15/2026,65+,Male,10.88,6.29,0.32,1.99,1731,34,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/09/2026,65+,Male,4.65,4.93,0.31,1.61,944,15,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/16/2026,45-54,Female,25.37,7.79,0.43,1.82,3256,59,1,25.37,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/17/2026,45-54,Female,19.2,13.07,0.48,2.75,1469,40,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/02/2026,18-24,Male,16.8,5.14,0.28,1.82,3271,60,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/01/2026,35-44,Female,38.07,8.42,0.47,1.79,4522,81,1,38.07,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/27/2026,18-24,Female,25.9,7.44,0.37,2.01,3479,70,1,25.9,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/07/2026,35-44,Male,11.88,6.22,0.33,1.9,1911,36,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/09/2026,45-54,Female,12.8,6.62,0.4,1.65,1934,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/02/2026,65+,Female,9.9,5.63,0.3,1.86,1758,33,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/06/2026,45-54,Male,9.92,9.23,0.32,2.91,1075,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/24/2026,18-24,Female,25.84,4.24,0.68,0.62,6089,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/29/2026,18-24,Female,9.25,3.19,0.25,1.27,2903,37,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/03/2026,35-44,Female,22.05,8.61,0.45,1.91,2560,49,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/05/2026,18-24,Female,27.73,8.21,0.59,1.4,3378,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/03/2026,45-54,Male,12.0,12.86,0.5,2.57,933,24,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/12/2026,35-44,Male,19.6,6.24,0.4,1.56,3143,49,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/30/2026,25-34,Female,35.88,8.48,0.39,2.18,4233,92,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/22/2026,18-24,Female,9.62,7.86,0.37,2.13,1224,26,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/28/2026,18-24,Female,8.36,10.75,0.38,2.82,778,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/12/2026,25-34,Female,41.28,9.2,0.48,1.91,4489,86,1,41.28,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/19/2026,35-44,Female,34.44,7.72,0.42,1.85,4459,82,1,34.44,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/02/2026,25-34,Male,31.98,7.27,0.39,1.87,4398,82,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/23/2026,18-24,Female,13.53,5.89,0.33,1.76,2299,41,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/28/2026,18-24,Male,15.64,3.98,0.46,0.86,3933,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/18/2026,55-64,Male,22.08,8.66,0.46,1.89,2551,48,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/27/2026,65+,Female,12.92,5.96,0.68,0.86,2169,19,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/20/2026,25-34,Male,20.91,11.93,0.41,2.89,1752,51,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/17/2026,18-24,Male,27.73,4.23,0.47,0.9,6557,59,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/24/2026,45-54,Male,28.71,7.51,0.33,2.26,3825,87,1,28.71,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/15/2026,65+,Male,12.48,3.32,0.52,0.65,3764,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/12/2026,25-34,Female,19.38,3.22,0.51,0.64,6011,38,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/02/2026,45-54,Female,12.32,5.07,0.44,1.15,2431,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/19/2026,45-54,Male,11.31,5.65,0.39,1.47,2003,29,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/04/2026,18-24,Male,26.23,9.84,0.43,2.27,2665,61,1,26.23,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/22/2026,18-24,Male,24.07,5.28,0.29,1.81,4556,83,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/13/2026,18-24,Female,23.1,6.95,0.42,1.65,3322,55,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/03/2026,18-24,Male,19.89,11.0,0.51,2.15,1809,39,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/31/2026,25-34,Male,22.05,8.69,0.45,1.93,2537,49,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/14/2026,35-44,Male,29.7,8.39,0.45,1.86,3541,66,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/09/2026,35-44,Female,14.35,10.49,0.41,2.55,1368,35,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/06/2026,35-44,Female,22.4,6.91,0.32,2.15,3240,70,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/30/2026,65+,Male,29.25,7.81,0.65,1.2,3746,45,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/08/2026,65+,Male,4.44,6.03,0.37,1.64,736,12,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/19/2026,45-54,Male,22.95,8.01,0.51,1.55,2866,45,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/25/2026,35-44,Male,38.54,5.84,0.47,1.25,6595,82,1,38.54,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/18/2026,25-34,Male,29.9,5.69,0.65,0.87,5259,46,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/03/2026,18-24,Male,21.84,7.17,0.42,1.7,3044,52,1,21.84,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/11/2026,65+,Female,10.66,9.48,0.41,2.32,1125,26,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/23/2026,55-64,Female,10.0,4.62,0.4,1.15,2165,25,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/17/2026,65+,Female,6.27,6.76,0.33,2.09,928,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/13/2026,55-64,Female,15.96,6.95,0.42,1.67,2295,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/16/2026,35-44,Male,13.64,6.55,0.31,2.09,2082,44,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/17/2026,25-34,Male,23.76,7.5,0.33,2.27,3169,72,1,23.76,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/27/2026,25-34,Female,24.48,6.72,0.36,1.86,3643,68,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/21/2026,35-44,Female,15.66,3.14,0.29,1.08,4986,54,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/23/2026,65+,Male,14.26,6.94,0.31,2.23,2055,46,1,14.26,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/05/2026,45-54,Female,13.44,6.87,0.48,1.42,1955,28,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/16/2026,65+,Male,9.87,6.91,0.47,1.49,1429,21,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/22/2026,18-24,Female,7.98,8.45,0.42,1.97,944,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/18/2026,55-64,Female,11.61,7.67,0.43,1.8,1514,27,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/14/2026,25-34,Male,16.8,5.34,0.35,1.51,3147,48,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/18/2026,35-44,Female,21.0,5.13,0.35,1.45,4094,60,1,21.0,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/30/2026,45-54,Male,22.0,8.53,0.4,2.14,2578,55,1,22.0,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/31/2026,25-34,Female,6.82,5.53,0.31,1.76,1233,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/27/2026,45-54,Female,33.84,6.64,0.36,1.84,5097,94,1,33.84,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/27/2026,65+,Female,6.2,6.48,0.31,2.08,957,20,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/12/2026,18-24,Female,15.6,5.98,0.39,1.52,2609,40,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/30/2026,65+,Female,5.55,9.42,0.37,2.52,589,15,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/08/2026,65+,Male,5.4,9.98,0.45,2.26,541,12,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/24/2026,45-54,Male,20.28,7.8,0.39,2.02,2599,52,1,20.28,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/29/2026,65+,Male,7.2,13.64,0.48,2.86,528,15,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/09/2026,65+,Female,8.74,3.39,0.46,0.73,2579,19,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/07/2026,55-64,Female,12.6,6.62,0.42,1.6,1902,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/24/2026,18-24,Male,32.4,4.76,0.54,0.88,6804,60,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/10/2026,18-24,Male,33.48,6.22,0.36,1.73,5386,93,1,33.48,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/30/2026,18-24,Male,27.72,6.23,0.33,1.88,4448,84,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/30/2026,65+,Female,8.96,5.37,0.32,1.69,1668,28,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/30/2026,18-24,Female,23.4,4.34,0.52,0.84,5395,45,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/09/2026,35-44,Female,14.5,6.98,0.5,1.41,2077,29,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/06/2026,65+,Male,11.04,12.68,0.46,2.77,871,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/19/2026,35-44,Female,16.4,7.78,0.41,1.91,2109,40,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/22/2026,35-44,Male,34.85,9.1,0.41,2.22,3830,85,1,34.85,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/02/2026,35-44,Male,23.24,5.04,0.28,1.79,4611,83,1,23.24,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/23/2026,45-54,Male,30.53,7.95,0.43,1.85,3838,71,1,30.53,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/03/2026,35-44,Male,11.78,5.22,0.31,1.7,2258,38,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/26/2026,65+,Female,12.96,10.25,0.48,2.16,1265,27,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/06/2026,18-24,Female,7.59,7.05,0.33,2.12,1077,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/01/2026,18-24,Male,10.66,8.39,0.41,2.04,1270,26,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/03/2026,35-44,Male,25.52,12.55,0.44,2.86,2033,58,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/08/2026,65+,Female,10.81,4.66,0.47,1.01,2318,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/28/2026,35-44,Male,18.49,8.11,0.43,1.89,2280,43,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/25/2026,35-44,Female,14.62,2.99,0.43,0.69,4883,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/16/2026,18-24,Male,20.67,6.19,0.39,1.59,3339,53,1,20.67,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/17/2026,25-34,Male,55.08,11.5,0.51,2.27,4788,108,1,55.08,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,55-64,Female,24.3,10.5,0.45,2.32,2314,54,1,24.3,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/08/2026,65+,Male,11.6,10.15,0.4,2.51,1143,29,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/13/2026,25-34,Male,44.44,4.52,0.44,1.03,9832,101,1,44.44,EUR
