Advertiser,Campaign,Insertion Order,Line Item,Date,Device Type,Region,Impressions,Clicks,Click Rate,Total Media Cost (Advertiser Currency),Total Conversions,Active View Viewable Impressions
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260923,Desktop,Bratislavský kraj,15269,56,0.37%,30.27,,9400
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260925,Mobile,Ostatné SR,13264,99,0.75%,44.76,,9169
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261009,Tablet,Ostatné SR,4080,33,0.8%,10.77,0.0,2428
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260929,Connected TV,Bratislavský kraj,11906,94,0.79%,43.53,,8469
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260919,Mobile,Ostatné SR,14240,55,0.39%,36.56,,10201
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260828,Mobile,Košický kraj,10804,85,0.79%,24.51,0.0,7154
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260819,Connected TV,Ostatné SR,4846,32,0.65%,15.4,0.0,3392
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261017,Desktop,Ostatné SR,13790,64,0.47%,26.1,0.0,8676
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260817,Tablet,Bratislavský kraj,3941,31,0.79%,14.23,,2961
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261003,Desktop,Ostatné SR,8366,75,0.89%,26.98,,6640
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260815,Tablet,Bratislavský kraj,7778,37,0.48%,17.55,0.0,4420
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260818,Tablet,Bratislavský kraj,6480,34,0.52%,12.42,,4127
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261007,Tablet,Ostatné SR,5008,17,0.33%,12.83,0.0,3547
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260918,Tablet,Ostatné SR,5016,39,0.78%,19.06,0.0,3109
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261006,Connected TV,Bratislavský kraj,10972,49,0.45%,24.62,0.0,6915
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260928,Mobile,Ostatné SR,17622,158,0.9%,87.53,,12938
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261010,Connected TV,Bratislavský kraj,9519,58,0.61%,35.24,0.0,5285
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260907,Tablet,Košický kraj,4919,43,0.88%,17.69,0.0,3375
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261028,Desktop,Ostatné SR,8899,58,0.65%,29.22,,5549
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260816,Connected TV,Ostatné SR,9687,52,0.54%,30.62,0.0,6134
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260906,Connected TV,Bratislavský kraj,11665,52,0.45%,35.28,0.0,8179
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260821,Desktop,Košický kraj,6548,49,0.75%,22.59,,4926
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261003,Desktop,Ostatné SR,12078,46,0.38%,26.44,,7258
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261017,Tablet,Bratislavský kraj,7745,33,0.43%,25.38,0.0,4558
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260910,Tablet,Bratislavský kraj,3957,10,0.26%,7.09,,2328
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260910,Desktop,Košický kraj,15118,125,0.83%,46.89,0.0,9294
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261006,Desktop,Košický kraj,7572,21,0.28%,12.16,,4254
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260901,Desktop,Ostatné SR,12689,83,0.65%,40.51,0.0,10134
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261028,Connected TV,Ostatné SR,7886,40,0.51%,18.25,0.0,5034
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261006,Mobile,Košický kraj,10117,72,0.71%,51.81,,7597
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260831,Desktop,Košický kraj,7213,42,0.58%,27.54,0.0,4164
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261025,Connected TV,Košický kraj,8653,77,0.89%,27.94,,6611
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261027,Connected TV,Bratislavský kraj,8270,82,0.99%,39.59,0.0,5140
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260816,Connected TV,Ostatné SR,6179,36,0.59%,30.14,,3419
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261011,Mobile,Košický kraj,13197,48,0.36%,38.34,0.0,9177
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260815,Tablet,Ostatné SR,7707,59,0.77%,28.25,,6109
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260903,Tablet,Ostatné SR,4485,14,0.31%,7.82,,2687
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260914,Tablet,Košický kraj,3669,22,0.61%,8.09,0.0,2449
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261003,Connected TV,Ostatné SR,4260,27,0.62%,11.95,,2577
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260902,Connected TV,Ostatné SR,6484,17,0.26%,13.62,,3963
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260906,Connected TV,Košický kraj,7872,81,1.04%,39.37,,5323
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260926,Mobile,Košický kraj,10463,70,0.67%,32.62,,6877
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260925,Mobile,Ostatné SR,15851,71,0.45%,63.15,0.0,8742
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261007,Connected TV,Ostatné SR,9711,55,0.57%,38.64,,7689
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260908,Mobile,Ostatné SR,16913,85,0.5%,41.87,,9968
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260905,Tablet,Bratislavský kraj,6356,17,0.26%,14.29,0.0,4801
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260908,Tablet,Košický kraj,5366,35,0.65%,17.26,0.0,3853
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261004,Mobile,Bratislavský kraj,20208,67,0.33%,58.83,,13098
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261027,Tablet,Bratislavský kraj,5730,31,0.54%,12.15,0.0,3271
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260904,Connected TV,Košický kraj,8838,96,1.09%,32.29,,6326
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260906,Connected TV,Ostatné SR,6614,29,0.43%,13.96,0.0,3733
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260903,Mobile,Bratislavský kraj,22144,118,0.53%,101.23,,17543
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261014,Mobile,Ostatné SR,15554,84,0.54%,48.42,,11464
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260824,Tablet,Ostatné SR,6009,64,1.06%,23.48,0.0,4704
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260919,Desktop,Košický kraj,4588,28,0.62%,16.93,0.0,3567
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261017,Connected TV,Košický kraj,5506,32,0.58%,13.5,,3035
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260917,Connected TV,Ostatné SR,5999,40,0.67%,16.41,,3744
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260929,Connected TV,Košický kraj,3744,15,0.41%,13.4,0.0,2962
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260818,Connected TV,Košický kraj,9832,43,0.43%,45.3,,7167
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260924,Connected TV,Košický kraj,5859,42,0.71%,23.89,,4445
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261021,Tablet,Bratislavský kraj,5398,23,0.42%,17.39,0.0,4230
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260903,Tablet,Ostatné SR,5383,25,0.46%,17.05,0.0,3593
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261027,Connected TV,Ostatné SR,6658,37,0.55%,18.69,0.0,4148
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261006,Desktop,Bratislavský kraj,7927,62,0.79%,26.19,,4890
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261023,Connected TV,Bratislavský kraj,5769,13,0.22%,12.84,,4133
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260923,Connected TV,Bratislavský kraj,14706,92,0.63%,48.28,,10188
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260919,Desktop,Košický kraj,9720,42,0.43%,25.98,,6360
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261019,Desktop,Ostatné SR,11424,109,0.95%,53.49,,8833
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260829,Desktop,Ostatné SR,18295,135,0.74%,75.68,0.0,10941
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260925,Mobile,Bratislavský kraj,14441,59,0.41%,45.85,0.0,11029
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260831,Mobile,Bratislavský kraj,19928,212,1.06%,75.76,,13880
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261011,Tablet,Ostatné SR,5367,23,0.43%,10.2,0.0,2988
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261006,Tablet,Ostatné SR,5670,25,0.44%,18.73,,4535
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260914,Tablet,Bratislavský kraj,7305,55,0.76%,24.66,0.0,5089
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260927,Connected TV,Bratislavský kraj,14708,100,0.68%,50.48,0.0,9021
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260913,Tablet,Bratislavský kraj,5346,25,0.47%,14.95,0.0,4089
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260823,Mobile,Bratislavský kraj,19439,213,1.09%,80.75,,12116
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261002,Connected TV,Ostatné SR,6978,18,0.26%,12.69,,5346
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260930,Mobile,Bratislavský kraj,17560,72,0.41%,56.77,0.0,11710
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261006,Mobile,Košický kraj,10895,52,0.48%,32.04,,7257
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260903,Tablet,Košický kraj,4350,34,0.78%,20.9,0.0,2981
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260907,Connected TV,Košický kraj,7849,30,0.39%,21.78,0.0,5900
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261014,Mobile,Ostatné SR,13388,107,0.8%,35.96,,9260
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260921,Desktop,Bratislavský kraj,14095,124,0.88%,54.31,,9120
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260818,Tablet,Bratislavský kraj,8298,50,0.61%,20.41,0.0,5364
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260905,Mobile,Ostatné SR,11335,36,0.32%,25.87,,6362
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260818,Mobile,Bratislavský kraj,22837,158,0.69%,103.05,0.0,14542
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260901,Connected TV,Ostatné SR,6854,67,0.98%,28.73,,4374
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260829,Tablet,Bratislavský kraj,0,0,0.65%,-180.0,0.0,6400
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261024,Connected TV,Ostatné SR,9244,94,1.02%,42.09,0.0,7233
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260926,Mobile,Ostatné SR,14850,43,0.29%,39.93,0.0,10132
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260914,Mobile,Ostatné SR,17602,126,0.71%,69.28,0.0,11600
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260902,Desktop,Bratislavský kraj,11161,80,0.72%,25.28,0.0,8814
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260926,Connected TV,Košický kraj,7094,33,0.46%,20.51,,4262
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260912,Desktop,Bratislavský kraj,22964,186,0.81%,88.08,,15621
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260925,Mobile,Bratislavský kraj,27224,170,0.62%,82.52,0.0,18046
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261001,Connected TV,Ostatné SR,8510,62,0.72%,43.3,,6338
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261012,Connected TV,Košický kraj,4940,29,0.58%,17.9,0.0,3485
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261022,Connected TV,Košický kraj,8205,76,0.93%,42.86,,6003
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261007,Tablet,Bratislavský kraj,6348,46,0.72%,30.21,0.0,4129
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260830,Desktop,Bratislavský kraj,24998,120,0.48%,109.41,,17429
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261019,Mobile,Ostatné SR,8841,61,0.69%,31.61,,6183
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260925,Tablet,Ostatné SR,4825,22,0.45%,14.93,,3370
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260925,Desktop,Košický kraj,5559,24,0.43%,13.17,,3884
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260910,Desktop,Košický kraj,11862,69,0.58%,53.13,0.0,8544
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260925,Tablet,Košický kraj,4192,24,0.58%,8.01,,2386
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260918,Tablet,Bratislavský kraj,8774,61,0.69%,28.82,,6998
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260829,Desktop,Ostatné SR,8230,49,0.6%,27.69,,6268
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261011,Desktop,Bratislavský kraj,14032,36,0.26%,27.18,0.0,8689
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260917,Connected TV,Bratislavský kraj,10215,52,0.51%,23.99,,7016
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261010,Mobile,Košický kraj,7999,39,0.48%,20.59,,4542
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260928,Mobile,Košický kraj,11265,52,0.46%,29.19,0.0,8398
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260821,Connected TV,Košický kraj,5544,23,0.42%,14.74,,4373
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260816,Mobile,Košický kraj,10159,49,0.48%,26.96,,7828
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260917,Connected TV,Ostatné SR,8154,24,0.29%,20.14,,6299
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261008,Desktop,Košický kraj,7047,27,0.38%,17.73,,5055
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260821,Desktop,Košický kraj,12832,111,0.86%,40.86,,7980
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261003,Connected TV,Ostatné SR,6402,21,0.32%,14.57,,4492
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261013,Connected TV,Ostatné SR,7788,41,0.52%,22.88,,5729
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260927,Mobile,Košický kraj,11353,71,0.63%,46.99,,7810
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261003,Desktop,Bratislavský kraj,11473,85,0.74%,44.09,,7469
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261016,Desktop,Bratislavský kraj,15272,78,0.51%,52.78,0.0,10452
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260901,Tablet,Ostatné SR,4289,16,0.37%,13.15,,2608
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260827,Connected TV,Bratislavský kraj,8918,42,0.47%,22.98,0.0,7007
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261024,Connected TV,Ostatné SR,3478,25,0.71%,11.9,0.0,2675
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260825,Connected TV,Košický kraj,5167,33,0.63%,15.14,,3767
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261007,Desktop,Ostatné SR,9874,63,0.64%,27.56,0.0,6897
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260824,Desktop,Košický kraj,10280,42,0.41%,45.51,0.0,7337
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260823,Mobile,Ostatné SR,8212,22,0.27%,14.94,,4900
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260920,Mobile,Košický kraj,6428,24,0.38%,14.52,,5024
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261013,Mobile,Bratislavský kraj,14886,60,0.4%,46.5,0.0,10173
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260818,Tablet,Ostatné SR,5727,26,0.45%,21.59,,3973
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260922,Desktop,Ostatné SR,12950,73,0.56%,28.69,,8560
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260818,Connected TV,Ostatné SR,5160,33,0.64%,16.86,0.0,3743
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260916,Connected TV,Bratislavský kraj,7639,45,0.59%,20.28,0.0,5438
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260929,Mobile,Bratislavský kraj,11715,69,0.59%,36.51,0.0,6980
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261001,Connected TV,Bratislavský kraj,9212,32,0.34%,14.29,0.0,6169
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260915,Tablet,Ostatné SR,6290,59,0.93%,27.44,,3771
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261002,Tablet,Bratislavský kraj,6547,27,0.42%,15.86,0.0,4582
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260915,Desktop,Košický kraj,9973,39,0.39%,15.68,,6144
